Date,Close,High,Low,Open,Volume
10-10-2016,1.650190592,1.661503375,1.634696949,1.652649831,287876000
11-10-2016,1.626335621,1.647239687,1.613793158,1.644780447,388540000
12-10-2016,1.633713722,1.642321238,1.606169553,1.619695667,419920000
13-10-2016,1.607153416,1.618220291,1.566574952,1.614531371,390116000
14-10-2016,1.622892618,1.637894321,1.613301336,1.626827449,330636000
17-10-2016,1.613547325,1.637894399,1.611333997,1.622646783,195328000
18-10-2016,1.638140559,1.647485931,1.62928713,1.635927231,269372000
19-10-2016,1.634697318,1.642321185,1.618711848,1.627073569,199060000
20-10-2016,1.665684342,1.671094881,1.630516428,1.653879733,312084000
21-10-2016,1.661011815,1.663962879,1.645272258,1.659782137,279508000
24-10-2016,1.738971829,1.740939245,1.672078763,1.672324792,339836000
25-10-2016,1.767499566,1.778074615,1.727658963,1.736020567,397460000
26-10-2016,1.774631262,1.794059735,1.751021929,1.752743432,333792000
27-10-2016,1.738233924,1.791600758,1.731101999,1.788157752,388664000
28-10-2016,1.73528266,1.773155843,1.732085566,1.746595444,290856000
31-10-2016,1.750038624,1.761597322,1.7399554,1.740939166,252388000
01-11-2016,1.698147058,1.766023758,1.679456322,1.756432478,473224000
02-11-2016,1.691015244,1.734298967,1.688064062,1.711181573,295848000
03-11-2016,1.671340823,1.70036058,1.63887806,1.698884989,309664000
04-11-2016,1.661749601,1.690277535,1.637402528,1.660274011,328780000
07-11-2016,1.752743721,1.763810594,1.709214084,1.710443762,487580000
08-11-2016,1.750038624,1.765040328,1.733807241,1.759383877,429884000
09-11-2016,1.720526695,1.743644205,1.690031467,1.702573812,456532000
10-11-2016,1.666668057,1.758400008,1.641829162,1.758154096,869280000
11-11-2016,2.163446665,2.18312105,1.930550897,1.955389909,2175344000
14-11-2016,2.056959152,2.168857314,2.056467328,2.166397957,1348796000
15-11-2016,2.119671822,2.150658882,2.064091421,2.072944967,626092000
16-11-2016,2.253457069,2.276328431,2.123606033,2.147953103,987984000
17-11-2016,2.272147417,2.331170563,2.229355414,2.270179885,832988000
18-11-2016,2.296003342,2.319858355,2.257638215,2.272148094,576060000
21-11-2016,2.286657572,2.320350008,2.272393491,2.313955821,436436000
22-11-2016,2.303135395,2.305348723,2.271902307,2.294527879,330368000
23-11-2016,2.314464808,2.345990814,2.284909045,2.30830721,443236000
25-11-2016,2.319145203,2.342297212,2.30067264,2.325548965,195564000
28-11-2016,2.317913532,2.333430259,2.305352171,2.312002331,278736000
29-11-2016,2.296731472,2.326041075,2.278998106,2.315203797,444568000
30-11-2016,2.270870686,2.319145183,2.268407646,2.305352302,440500000
01-12-2016,2.158558369,2.27013152,2.087870827,2.268407439,1035524000
02-12-2016,2.17850852,2.187128923,2.096491141,2.124322829,478292000
05-12-2016,2.262988806,2.280968571,2.192054866,2.216438393,602284000
06-12-2016,2.30017972,2.30855396,2.255353391,2.271116514,498796000
07-12-2016,2.341557503,2.347222304,2.268406938,2.286633097,480804000
08-12-2016,2.302396774,2.379734485,2.291806126,2.344513909,381544000
09-12-2016,2.261511326,2.321854389,2.234172196,2.320130308,382312000
12-12-2016,2.206585646,2.215452444,2.15609453,2.212989405,601332000
13-12-2016,2.245501518,2.273087043,2.217916229,2.218901351,387796000
14-12-2016,2.375547647,2.391803334,2.255353841,2.279244811,983980000
15-12-2016,2.431210279,2.461505002,2.379241236,2.386630118,746548000
16-12-2016,2.473080873,2.480223358,2.407072793,2.458795436,1089528000
19-12-2016,2.503129244,2.523325647,2.438352681,2.455593719,744656000
20-12-2016,2.590319395,2.613963963,2.56445795,2.575787791,848056000
21-12-2016,2.606574297,2.609529896,2.554359097,2.601894617,576136000
22-12-2016,2.638100624,2.681449027,2.623815187,2.630957905,718612000
23-12-2016,2.703863144,2.705341062,2.617412467,2.620121669,647692000
27-12-2016,2.88957119,2.890556311,2.739329105,2.760018303,1194272000
28-12-2016,2.690808773,2.953855298,2.677016129,2.945727457,2295764000
29-12-2016,2.744502068,2.745979985,2.53194664,2.583669296,2175368000
30-12-2016,2.628988266,2.756570947,2.618151221,2.742531903,1212932000
03-01-2017,2.512488604,2.619874613,2.447712041,2.571353732,1501996000
04-01-2017,2.571108103,2.59844723,2.500666724,2.546724576,1199220000
05-01-2017,2.505838633,2.606328328,2.488843991,2.574555922,984296000
06-01-2017,2.539335251,2.567659495,2.492538448,2.533177653,822856000
09-01-2017,2.642288685,2.66002229,2.549188077,2.549188077,916248000
10-01-2017,2.622337818,2.689330791,2.601648618,2.655341744,880920000
11-01-2017,2.590072393,2.615687434,2.565196311,2.610761591,525664000
12-01-2017,2.547709703,2.57874339,2.502883371,2.567167387,625616000
13-01-2017,2.547463655,2.586132391,2.538350456,2.551650541,457820000
17-01-2017,2.490321875,2.541798124,2.477021792,2.536872281,580612000
18-01-2017,2.535640717,2.542537038,2.441062224,2.468893908,654424000
19-01-2017,2.590072393,2.622091195,2.536379507,2.538596148,644872000
20-01-2017,2.561748505,2.630465797,2.539828019,2.612732196,492024000
23-01-2017,2.588348389,2.608298629,2.554112945,2.556575984,369904000
24-01-2017,2.643517971,2.649675566,2.583667514,2.598445506,428052000
25-01-2017,2.654848576,2.692039612,2.618889058,2.685882016,522760000
26-01-2017,2.700661421,2.708050305,2.628003389,2.657559163,458800000
27-01-2017,2.75287509,2.755830689,2.680956058,2.707556215,471996000
30-01-2017,2.709774017,2.734157545,2.657805199,2.731940903,496004000
31-01-2017,2.689084053,2.710511972,2.664946698,2.683419252,362756000
01-02-2017,2.806568861,2.810755746,2.705832772,2.723566137,590004000
02-02-2017,2.842036486,2.850657125,2.760019327,2.790560222,483240000
03-02-2017,2.817159653,2.854597096,2.805337488,2.843513655,372744000
06-02-2017,2.889324188,2.889816749,2.807799403,2.807799403,506768000
07-02-2017,2.934151173,2.978238536,2.903856451,2.923560293,746224000
08-02-2017,2.921344042,2.938584847,2.866419393,2.9161718,449580000
09-02-2017,2.866419077,2.93242716,2.84720803,2.927501082,842568000
10-02-2017,2.798440933,2.972819911,2.773318453,2.953855028,1651092000
13-02-2017,2.669381142,2.807308063,2.664947624,2.792776459,1180724000
14-02-2017,2.679233074,2.712975963,2.61790466,2.659775391,850632000
15-02-2017,2.684650898,2.70435474,2.654110014,2.682188094,373020000
16-02-2017,2.641549587,2.695488886,2.602388056,2.694257366,647176000
17-02-2017,2.641056061,2.645489578,2.580959415,2.628002377,563740000
21-02-2017,2.735634565,2.739575286,2.665439372,2.665685769,551952000
22-02-2017,2.73144269,2.757090061,2.712453635,2.747718888,433772000
23-02-2017,2.478174448,2.623673834,2.458199268,2.60172569,1592888000
24-02-2017,2.502096653,2.515413524,2.360049716,2.393835194,1029904000
27-02-2017,2.574846029,2.589889155,2.504562462,2.520345479,715400000
28-02-2017,2.502589464,2.594328234,2.4853269,2.584463643,625360000
01-03-2017,2.53489542,2.573859662,2.49346503,2.559556193,504804000
02-03-2017,2.441431046,2.536129173,2.438718423,2.522072408,754332000
03-03-2017,2.427373648,2.43575822,2.372872867,2.43082616,864692000
06-03-2017,2.40863061,2.419234853,2.346978348,2.391121343,883568000
07-03-2017,2.435018301,2.454500538,2.395807589,2.408631274,603400000
08-03-2017,2.430580139,2.498151098,2.4283607,2.483354443,638712000
09-03-2017,2.430086136,2.452527467,2.401972619,2.41454983,478060000
10-03-2017,2.444389343,2.468310456,2.426140416,2.456473372,499740000
13-03-2017,2.511714458,2.521578816,2.454007863,2.454747754,774136000
14-03-2017,2.509987593,2.533908471,2.477681672,2.524537534,522016000
15-03-2017,2.528976202,2.539826921,2.473982246,2.521577995,615036000
16-03-2017,2.560048819,2.560542236,2.525523697,2.539580454,523100000
17-03-2017,2.615783215,2.617016288,2.560049356,2.577558629,1119688000
20-03-2017,2.699136019,2.703081948,2.617261867,2.633291588,748568000
21-03-2017,2.611837387,2.711714261,2.603945996,2.681874483,913484000
22-03-2017,2.665105104,2.669790691,2.596794265,2.600739961,616764000
23-03-2017,2.64093709,2.677188709,2.631319443,2.657213289,533940000
24-03-2017,2.650308132,2.695191031,2.624414288,2.687299641,439500000
27-03-2017,2.669542551,2.673488244,2.554376139,2.603697895,506644000
28-03-2017,2.655733347,2.68532641,2.64537581,2.67077647,432444000
29-03-2017,2.647101879,2.675461866,2.644882441,2.663131366,349992000
30-03-2017,2.69790411,2.712700763,2.648582325,2.654254277,525532000
31-03-2017,2.686313629,2.709988275,2.673243467,2.688286595,440808000
03-04-2017,2.672749996,2.704069322,2.649075353,2.686806757,445232000
04-04-2017,2.485327244,2.575093061,2.474476521,2.549938867,1271280000
05-04-2017,2.466831207,2.524537795,2.453760812,2.466584498,747048000
06-04-2017,2.484833479,2.496917273,2.426880187,2.472009794,635120000
07-04-2017,2.474230051,2.508755423,2.459186922,2.491246146,429068000
10-04-2017,2.411097527,2.481627563,2.406905122,2.474969247,756332000
11-04-2017,2.419728518,2.438964044,2.376078696,2.381010756,618148000
12-04-2017,2.399753332,2.434031985,2.394574563,2.419728752,414092000
13-04-2017,2.354870081,2.397286826,2.354870081,2.375585389,506892000
17-04-2017,2.447102308,2.447348782,2.362515281,2.36769405,497292000
18-04-2017,2.448581457,2.454746825,2.406904605,2.432798445,370116000
19-04-2017,2.458200216,2.4902592,2.451541664,2.466091608,380828000
20-04-2017,2.497164488,2.501850075,2.451541689,2.472750186,404016000
21-04-2017,2.507521152,2.510233773,2.474968762,2.486805845,341896000
24-04-2017,2.538841486,2.551911648,2.518126406,2.53908796,371820000
25-04-2017,2.582983494,2.597533433,2.531935469,2.553390432,388440000
26-04-2017,2.565228224,2.599013459,2.563255259,2.596547547,327004000
27-04-2017,2.60517931,2.613563884,2.554624449,2.572626907,319700000
28-04-2017,2.572133303,2.605178883,2.566461116,2.598273857,348248000
01-05-2017,2.629839659,2.635018663,2.575832293,2.582984027,307732000
02-05-2017,2.551910639,2.604191972,2.529222602,2.602958899,629972000
03-05-2017,2.570899963,2.580517609,2.530209471,2.545005885,336904000
04-05-2017,2.561035633,2.58816255,2.553144008,2.577065122,209788000
05-05-2017,2.561282396,2.568434131,2.533908767,2.54944531,228428000
08-05-2017,2.534401417,2.574598485,2.523057281,2.573118938,365240000
09-05-2017,2.538594246,2.58766955,2.531689221,2.540074029,847672000
10-05-2017,2.991122723,3.00419312,2.811838023,2.818496341,2129096000
11-05-2017,3.119604588,3.216522099,2.957089351,2.960541862,1939792000
12-05-2017,3.153884172,3.196054454,3.10184977,3.122811556,962620000
15-05-2017,3.312206745,3.314672893,3.190628452,3.195067564,1087540000
16-05-2017,3.373860359,3.389396906,3.288780356,3.363256109,1120700000
17-05-2017,3.149692297,3.325771177,3.145499892,3.307028828,1271368000
18-05-2017,3.281627417,3.290505407,3.133168676,3.193587879,1156032000
19-05-2017,3.357416391,3.41222107,3.338160604,3.382843805,1018372000
22-05-2017,3.429008484,3.443326781,3.39024994,3.401112324,836608000
23-05-2017,3.382843733,3.450979538,3.350257053,3.448757762,681248000
24-05-2017,3.420860767,3.482577962,3.408764014,3.479862249,815996000
25-05-2017,3.413208246,3.456904037,3.368278083,3.456163367,608228000
26-05-2017,3.501588106,3.586510965,3.384819234,3.405062427,779140000
30-05-2017,3.576389313,3.611444505,3.53145914,3.547505513,989652000
31-05-2017,3.563551903,3.628971996,3.506771946,3.621319028,887316000
01-06-2017,3.563798428,3.580338735,3.518374559,3.579351096,503340000
02-06-2017,3.546024084,3.587004166,3.540099191,3.560836083,487456000
05-06-2017,3.653905392,3.666742582,3.518127726,3.529730544,817376000
06-06-2017,3.637365103,3.695379188,3.624034211,3.649214653,758728000
07-06-2017,3.68130827,3.700070355,3.646253079,3.661805749,612612000
08-06-2017,3.948420525,3.94990163,3.747222278,3.788449332,1161744000
09-06-2017,3.693157673,4.159739842,3.524052422,4.066917298,3692928000
12-06-2017,3.702291965,3.745000358,3.508253229,3.601322746,1697532000
13-06-2017,3.737593889,3.820788652,3.595644134,3.811654344,1672504000
14-06-2017,3.745494366,3.80326173,3.666002703,3.740557111,1184640000
15-06-2017,3.761541128,3.7919058,3.616628891,3.627984978,963824000
16-06-2017,3.74302578,3.819061532,3.70895799,3.77116891,924960000
19-06-2017,3.883740664,3.888924887,3.783511881,3.787214763,778176000
20-06-2017,3.878062487,3.992856534,3.873865903,3.925955102,1095444000
21-06-2017,3.936817408,3.940520525,3.843747888,3.905712068,682652000
22-06-2017,3.90966177,3.958295055,3.885715462,3.944963927,469132000
23-06-2017,3.797582626,3.933113537,3.782523427,3.917313903,1088588000
26-06-2017,3.756109715,3.865966281,3.661805818,3.830417152,1063960000
27-06-2017,3.618602991,3.747221618,3.612925067,3.738581247,999492000
28-06-2017,3.746234894,3.750925415,3.598113488,3.686245755,994948000
29-06-2017,3.621072292,3.72080714,3.556886336,3.717844929,1064424000
30-06-2017,3.568736553,3.651931338,3.542568466,3.638353475,731060000
03-07-2017,3.439622879,3.595643952,3.421107766,3.580831956,709072000
05-07-2017,3.531458616,3.560342176,3.484059706,3.503068522,820188000
06-07-2017,3.542073488,3.588978693,3.450238357,3.502327784,746284000
07-07-2017,3.623047113,3.641315497,3.575895167,3.598854072,654972000
10-07-2017,3.794373512,3.801779511,3.670445408,3.696613488,958492000
11-07-2017,3.848191738,3.855844706,3.756109621,3.798077344,757956000
12-07-2017,4.011866093,4.023962615,3.864979276,3.907934409,1145208000
13-07-2017,3.965454817,4.105429335,3.919043534,4.023962622,1369132000
14-07-2017,4.0721035,4.073584371,3.974836886,3.981749187,941948000
17-07-2017,4.054821491,4.135054072,3.993104266,4.106170268,930792000
18-07-2017,4.097035885,4.111601152,3.98199462,3.993844408,776640000
19-07-2017,4.07580471,4.132584432,4.06370819,4.106169379,687044000
20-07-2017,4.135053635,4.135300368,4.046427894,4.096295323,699596000
21-07-2017,4.149865627,4.179490099,4.100244931,4.114563465,648332000
24-07-2017,4.101725101,4.166651717,4.091109924,4.157023943,652524000
25-07-2017,4.081975937,4.096294468,4.038280144,4.078766522,496556000
26-07-2017,4.129128933,4.195042974,4.094320236,4.139497381,640404000
27-07-2017,3.992856979,4.165665374,3.889665739,4.154062318,782856000
28-07-2017,4.058276176,4.082716418,3.932126529,3.957060002,513348000
31-07-2017,4.011866093,4.107898073,3.965208077,4.071855239,559672000
01-08-2017,4.060747147,4.062475222,3.974590126,4.00248606,431384000
02-08-2017,4.058276176,4.095800341,3.981253511,4.091850726,478444000
03-08-2017,4.109872341,4.113575223,4.040748901,4.05778291,442420000
04-08-2017,4.127894402,4.198498723,4.109872986,4.132584688,589096000
07-08-2017,4.254784584,4.255278051,4.1473963,4.157024547,717412000
08-08-2017,4.204175949,4.309341737,4.164923711,4.292801666,755336000
09-08-2017,4.248859406,4.25132815,4.139249588,4.158011671,530784000
10-08-2017,4.066918373,4.262438491,4.056796658,4.250094764,1328088000
11-08-2017,3.850167036,3.925215152,3.774872187,3.879297572,1497196000
14-08-2017,4.157272339,4.160975222,3.930152931,3.941755752,1279020000
15-08-2017,4.122215748,4.188623241,4.087900995,4.162455394,764532000
16-08-2017,4.077038765,4.160727475,4.04469929,4.137275105,596632000
17-08-2017,3.98619175,4.085679881,3.983970208,4.068646338,525444000
18-08-2017,3.986932039,4.057536832,3.941014463,4.04050282,601204000
21-08-2017,3.928917885,4.02272808,3.884975352,4.011372229,623672000
22-08-2017,4.016385078,4.022315187,3.946212751,3.965485487,450456000
23-08-2017,4.096690178,4.107809078,3.974382272,3.983030724,579520000
24-08-2017,4.081615925,4.133257311,4.055178091,4.128809376,469700000
25-08-2017,4.047517776,4.115960736,4.041093296,4.105830115,357200000
28-08-2017,4.076181412,4.079393653,4.010950663,4.066545158,389496000
29-08-2017,4.069509029,4.091252921,4.009220132,4.01737421,324096000
30-08-2017,4.093723297,4.104842192,4.058883967,4.089275362,384400000
31-08-2017,4.186627865,4.190580957,4.106572098,4.113984381,612684000
01-09-2017,4.211833,4.247413677,4.190583469,4.199231923,445432000
05-09-2017,4.099407196,4.165379263,4.041342257,4.160437426,695364000
06-09-2017,4.096936226,4.146106705,4.062097357,4.132269938,397672000
07-09-2017,4.115962029,4.148329977,4.075686953,4.11373806,352868000
08-09-2017,4.04455471,4.119174769,4.020340363,4.104349726,498856000
11-09-2017,4.175756931,4.186381929,4.084829197,4.090265406,567444000
12-09-2017,4.190828323,4.200464574,4.125597594,4.200464574,411488000
13-09-2017,4.209606647,4.238515397,4.133257028,4.165624969,580960000
14-09-2017,4.185639858,4.263719084,4.146106109,4.170567398,513712000
15-09-2017,4.450269699,4.450269699,4.265943313,4.271132101,1364792000
18-09-2017,4.634103298,4.724290211,4.567637307,4.574555693,1684460000
19-09-2017,4.629159927,4.690931475,4.56170522,4.583696065,874280000
20-09-2017,4.591849804,4.680306614,4.551574727,4.632866203,724920000
21-09-2017,4.466330051,4.514264833,4.388497769,4.488073474,1075600000
22-09-2017,4.422843456,4.504629316,4.412960252,4.45496493,491232000
25-09-2017,4.225174427,4.393193131,4.204419275,4.391957436,874580000
26-09-2017,4.248892784,4.414934878,4.209112092,4.359834778,1125620000
27-09-2017,4.342046261,4.355389128,4.268414482,4.339328392,713720000
28-09-2017,4.340811253,4.353165376,4.293370363,4.349211811,435244000
29-09-2017,4.417159081,4.440879044,4.379601882,4.424818785,619092000
02-10-2017,4.422843456,4.496475236,4.373426493,4.467319053,503480000
03-10-2017,4.431984901,4.461882401,4.387756264,4.429019611,390332000
04-10-2017,4.46904707,4.49128486,4.401592375,4.438161301,427848000
05-10-2017,4.466576099,4.496967966,4.436678605,4.493508775,437364000
06-10-2017,4.479672432,4.493015297,4.422842721,4.438903456,318800000
09-10-2017,4.580729961,4.613839697,4.497708907,4.516487507,563492000
10-10-2017,4.668199062,4.767527811,4.626935716,4.729970607,974876000
11-10-2017,4.71786499,4.719347636,4.638797463,4.684755239,529508000
12-10-2017,4.720087528,4.770987128,4.692907897,4.721322752,528292000
13-10-2017,4.808048725,4.818179347,4.735405722,4.782351746,628728000
16-10-2017,4.890577316,4.893542607,4.774693914,4.837948114,576640000
17-10-2017,4.886130333,4.914545194,4.85153841,4.869822645,478596000
18-10-2017,4.881930828,4.8957676,4.776672392,4.895026748,567316000
19-10-2017,4.887364864,4.89230623,4.755173794,4.804343798,570772000
20-10-2017,4.86512661,4.931592564,4.85623121,4.904413407,451620000
23-10-2017,4.858207703,4.913307805,4.837946459,4.886869502,428696000
24-10-2017,4.909109592,4.910839189,4.841407919,4.867351862,407244000
25-10-2017,4.785071373,4.922451717,4.723547242,4.869575095,828160000
26-10-2017,4.835229397,4.846842194,4.788777264,4.812744653,322744000
27-10-2017,4.987680912,4.987927862,4.861419505,4.887363908,572192000
30-10-2017,5.036605835,5.092199859,4.971868987,4.987682773,504056000
31-10-2017,5.10999012,5.136675383,5.062796655,5.068479815,411908000
01-11-2017,5.119625568,5.188068547,5.055383104,5.172749136,502576000
02-11-2017,5.08849287,5.134698055,5.031910111,5.089975516,342308000
03-11-2017,5.156444073,5.156444073,5.073670385,5.119628171,353640000
06-11-2017,5.179667473,5.188315452,5.107271402,5.119625523,389944000
07-11-2017,5.238967419,5.260464359,5.190291794,5.202398963,427700000
08-11-2017,5.168054581,5.238227153,5.120614174,5.23452054,522988000
09-11-2017,5.07317543,5.098131103,4.950867985,5.071940206,978564000
10-11-2017,5.340520382,5.403033245,5.22908447,5.264912077,1253256000
13-11-2017,5.253793716,5.365970491,5.238474305,5.340520927,582376000
14-11-2017,5.2920928,5.307412215,5.219202342,5.262936617,529292000
15-11-2017,5.188316345,5.238228151,5.134451918,5.236992456,501948000
16-11-2017,5.228590012,5.292585519,5.219695083,5.262441072,441768000
17-11-2017,5.222411633,5.320999026,5.207339648,5.285665801,515664000
20-11-2017,5.289620876,5.301728046,5.201163607,5.237979487,396100000
21-11-2017,5.338297844,5.349911115,5.297528861,5.329402913,399176000
22-11-2017,5.314312458,5.365495009,5.281674433,5.365495009,356640000
24-11-2017,5.364505291,5.365494722,5.306152432,5.330631186,180752000
27-11-2017,5.294779778,5.374396934,5.291565305,5.373160852,422896000
28-11-2017,5.209970474,5.309368246,5.148897843,5.29997242,512752000
29-11-2017,4.856638908,5.195381911,4.728311831,5.192662153,1396788000
30-11-2017,4.962712765,5.011422692,4.862326502,4.925377055,823768000
01-12-2017,4.887793064,4.948371445,4.758971748,4.92809612,811548000
04-12-2017,4.615315437,4.952575247,4.561907836,4.946393423,1240844000
05-12-2017,4.642018795,4.764658757,4.464982277,4.509983009,981488000
06-12-2017,4.679602623,4.701361153,4.570314312,4.591578598,467032000
07-12-2017,4.747104168,4.786912987,4.700866874,4.74636233,542600000
08-12-2017,4.734741688,4.816089656,4.726334821,4.797050408,466876000
11-12-2017,4.813121319,4.81608867,4.733009921,4.74883422,372748000
12-12-2017,4.718667984,4.79284561,4.695178662,4.76960341,455016000
13-12-2017,4.603446484,4.760949513,4.596028579,4.759713431,554280000
14-12-2017,4.610616684,4.681579845,4.564379401,4.597017428,438164000
15-12-2017,4.73647213,4.756747458,4.589600979,4.654629924,670036000
18-12-2017,4.893233776,4.896200656,4.747351586,4.777022268,477704000
19-12-2017,4.848973751,4.889029685,4.820539155,4.883837293,373100000
20-12-2017,4.866035461,4.897436943,4.810402341,4.88828871,288820000
21-12-2017,4.843534946,4.894469917,4.83512808,4.869496912,300904000
22-12-2017,4.828203201,4.837599024,4.728805459,4.806691799,466276000
26-12-2017,4.881859303,4.889524331,4.74290031,4.772818585,355080000
27-12-2017,4.875184059,4.944416445,4.853920241,4.868508461,329488000
28-12-2017,4.880869865,4.929826908,4.874688514,4.898919677,240248000
29-12-2017,4.784440517,4.907080509,4.784440517,4.907080509,279964000
02-01-2018,4.929086685,4.932795875,4.80916691,4.840815518,355616000
03-01-2018,5.253488064,5.283901054,5.037879259,5.046533247,914704000
04-01-2018,5.281180859,5.391458133,5.258927612,5.334836056,583268000
05-01-2018,5.325936317,5.363272037,5.219120611,5.296018035,580124000
08-01-2018,5.489125252,5.563302429,5.404562817,5.449564028,881216000
09-01-2018,5.487639904,5.534124304,5.406044845,5.494563093,497000000
10-01-2018,5.530662537,5.534124131,5.340768631,5.395165178,582664000
11-01-2018,5.54055357,5.594702999,5.519041694,5.563301056,406032000
12-01-2018,5.513356686,5.563055576,5.4728065,5.528686743,359916000
16-01-2018,5.442393303,5.625364084,5.357831339,5.53981316,702348000
17-01-2018,5.556379318,5.566269389,5.363023751,5.456981541,538408000
18-01-2018,5.549455166,5.603851722,5.505937638,5.537091991,408632000
19-01-2018,5.689651489,5.713882658,5.61275455,5.639705476,609380000
22-01-2018,5.778166771,5.779897568,5.639949672,5.697560684,550944000
23-01-2018,5.907238007,5.929985497,5.813032629,5.831576686,475228000
24-01-2018,5.830341816,5.946305748,5.774708689,5.910453236,579972000
25-01-2018,5.843939781,5.928007494,5.829104441,5.884737084,409884000
26-01-2018,6.016524792,6.016771914,5.874846067,5.887703486,516356000
29-01-2018,6.103559017,6.134713838,5.949270477,6.001936229,455116000
30-01-2018,6.001442909,6.092928529,5.894874827,5.961634565,570832000
31-01-2018,6.077598095,6.163396601,6.044218228,6.076856257,478576000
01-02-2018,5.946551323,6.104796673,5.886220534,5.897594278,519224000
02-02-2018,5.773964882,5.883995016,5.71585961,5.860010976,718464000
05-02-2018,5.283901215,5.766795646,5.068786647,5.612754183,1165204000
06-02-2018,5.577641964,5.580608843,5.044059362,5.053949901,1114800000
07-02-2018,5.657259464,5.809817703,5.605335542,5.67654583,802932000
08-02-2018,5.378354073,5.8160002,5.378106479,5.78286792,1144000000
09-02-2018,5.738361835,5.906744418,5.37835446,5.890920115,1674604000
12-02-2018,5.638219833,5.822427113,5.564042677,5.819459763,1093172000
13-02-2018,5.751958847,5.798196128,5.569482359,5.601873262,625524000
14-02-2018,5.969299793,5.998229109,5.700530504,5.711657127,744988000
15-02-2018,6.094904423,6.141141697,5.971770243,6.052623458,698900000
16-02-2018,6.029137611,6.181448305,6.019988906,6.067709883,637656000
20-02-2018,6.158699989,6.227684777,6.04792799,6.051637179,686240000
21-02-2018,5.971522808,6.230154818,5.967814092,6.22323163,892292000
22-02-2018,5.991070747,6.077169861,5.925506837,6.005420757,534364000
23-02-2018,6.084591389,6.084591389,6.000224162,6.050943503,415300000
26-02-2018,6.100673199,6.135310659,6.038325299,6.130857338,469312000
27-02-2018,6.087808609,6.158320861,6.064799234,6.073953151,455436000
28-02-2018,5.987359524,6.138280244,5.975730962,6.098694435,523116000
01-03-2018,5.745141983,6.039066745,5.643950592,5.985130942,1040120000
02-03-2018,5.852271557,5.858704498,5.488824091,5.637518364,913428000
05-03-2018,5.830252171,5.869837973,5.678588705,5.80204718,620776000
06-03-2018,5.991316319,6.010614667,5.872558921,5.915608466,636808000
07-03-2018,5.983399391,6.035603324,5.887156338,5.888393188,581208000
08-03-2018,5.96707201,6.010863867,5.922785129,6.010863867,411912000
09-03-2018,6.069746494,6.082611432,5.998491957,6.014573364,505524000
12-03-2018,6.179349899,6.259511082,6.102899738,6.111064552,605060000
13-03-2018,6.128631115,6.296623759,6.087313434,6.222152739,619772000
14-03-2018,6.15411377,6.198895191,6.091765872,6.171679775,505496000
15-03-2018,6.168958664,6.250109421,6.126898688,6.167721814,401952000
16-03-2018,6.197164059,6.216214663,6.147681564,6.185288222,399456000
19-03-2018,5.962617397,6.169205779,5.863652889,6.140258961,713772000
20-03-2018,6.174897194,6.213740703,5.965586867,5.965586867,554696000
21-03-2018,6.149661064,6.234770594,6.119229175,6.168463921,438688000
22-03-2018,5.9836483,6.132837626,5.946289386,6.086324322,551196000
23-03-2018,5.763945103,5.999728009,5.752811568,5.997253838,735620000
26-03-2018,6.048716545,6.049953395,5.83643752,5.88839371,611424000
27-03-2018,5.579623222,6.185286461,5.439341065,6.129618789,1409000000
28-03-2018,5.476454258,5.675372867,5.368830375,5.545234633,945904000
29-03-2018,5.729804516,5.826542151,5.460373149,5.544740394,916628000
02-04-2018,5.469032764,5.805512658,5.381201768,5.659292515,922092000
03-04-2018,5.575418472,5.69912423,5.47645396,5.636034501,667432000
04-04-2018,5.597439766,5.607831007,5.294607759,5.319596288,789168000
05-04-2018,5.477197647,5.668941526,5.40569581,5.655828837,701240000
06-04-2018,5.300791264,5.482638869,5.271596699,5.374519975,662988000
09-04-2018,5.329490662,5.491792623,5.309450015,5.363880841,499524000
10-04-2018,5.638756275,5.665723947,5.50267965,5.559831937,761676000
11-04-2018,5.597439766,5.665230581,5.564781445,5.623912892,460244000
12-04-2018,5.804272175,5.822085923,5.646176279,5.690463139,593920000
13-04-2018,5.727574825,5.876269061,5.679329669,5.867856974,503036000
16-04-2018,5.727328777,5.760729386,5.633064869,5.734256269,350792000
17-04-2018,5.877013683,5.898291185,5.723866068,5.779533759,447224000
18-04-2018,5.848065376,5.919319914,5.758997558,5.826540602,391364000
19-04-2018,5.666712284,5.767161377,5.611292355,5.733760771,471996000
20-04-2018,5.658548355,5.742420553,5.627374643,5.658053332,386200000
23-04-2018,5.539049625,5.727577002,5.513071527,5.676363104,427508000
24-04-2018,5.472743034,5.660775374,5.407426408,5.564780056,414596000
25-04-2018,5.36041832,5.482144936,5.203064665,5.44305368,588492000
26-04-2018,5.572202206,5.58036702,5.456166234,5.522225161,375824000
27-04-2018,5.599664688,5.697887373,5.557357436,5.678094471,400848000
30-04-2018,5.564285278,5.665723968,5.544987398,5.615994198,327844000
01-05-2018,5.619706154,5.622427602,5.497484504,5.556121393,253788000
02-05-2018,5.599170685,5.660775822,5.572944839,5.616242141,268248000
03-05-2018,5.76444149,5.790667336,5.585810326,5.631086778,443144000
04-05-2018,5.914619923,5.917836393,5.718422765,5.735741497,400660000
07-05-2018,6.152628899,6.209781175,6.00937753,6.019274216,687616000
08-05-2018,6.195184708,6.197906155,6.103889513,6.152876983,506616000
09-05-2018,6.328291416,6.330518312,6.188009229,6.215224646,596760000
